"Lukejv","The TED talks app is always updated and could arguably be  the best performing video app! Thank you for making TED talks more accessible through mobile devices!","+","5","Great TED talk gateway!",1833532597,"https://itunes.apple.com/us/reviews/id167798300",3.2.1,0
"Zeeez10","This app should definitely be in each smartphone user. We are missing a lot of knowledge and insights by not opening this app more often.","+","5","Absolutely amazing",1832303966,"https://itunes.apple.com/us/reviews/id457504404",3.1.1,0
"Hsowhudjwhhdjehwheue","关了也费流量，无缘无故跑了100多兆","-","1","Not good.不好",1828407481,"https://itunes.apple.com/us/reviews/id584596177",3.2.1,0
"محمد عبدالمحسن","I can’t download videos  I can’t wach videos. I hope the problems will be fixed.","-","1","There is a problem",1825263596,"https://itunes.apple.com/us/reviews/id409238877",3.2.1,0
"Amegr","My favorite app to get inspired everyday. After iOS 11 this app needs update ASAP.","+","4","Excellent but needs update ASAP",1822956637,"https://itunes.apple.com/us/reviews/id161980435",3.2.1,0
"Beedell","Love the TED content! I see the app has a ways to go to be perfect but it is definitely heading in the right direction with bug fixes and improvements. Great job guys and keep it up","+","5","Love the content- app is heading right direction",1822880262,"https://itunes.apple.com/us/reviews/id86120413",3.2.1,0
"AndrewMarc","Good video play function. It's nice how we can download the video or audio alone to our phones.","+","5","Excellent App",1822878287,"https://itunes.apple.com/us/reviews/id256469046",3.2.1,0
"HQ700","Please add the following features: -History of watched videos. -Watch on TV via connected wifi feature similar to YouTube.","+","4","Needs more features",1822855966,"https://itunes.apple.com/us/reviews/id133343460",3.2.1,0
"Xavier PJ","But then again you'd expect nothing less.","+","5","Great response  good people",1821847971,"https://itunes.apple.com/us/reviews/id171956721",3.2.1,0
"Caleb Craf","I’m not sure why there are so many negative reviews; this app rocks. It does exactly what you would want it to do.  It’s clean and easy to use. 0 complaints from me.","+","5","Great App!",1820854714,"https://itunes.apple.com/us/reviews/id351499272",3.2,0
"teyateya","I loved seeing TED videos in my feed now and then  and now I can get my TED fix wherever  whenever! The app works perfectly for my iPhone  and I love spending my free time watching educated speakers. TED talks are truly a gift.","+","5","Love everything about this app",1820253493,"https://itunes.apple.com/us/reviews/id497939972",3.2,0
"ultrafastneal","Keep up with new talks  find talks by category  or get surprised with the "surprise me" feature. It also has a great widget that shows a pic and description of new talks daily.  The app itself has a clean and familiar interface so you instantly know your way around. The audio only feature is great when driving. You can add talks to "My list" (like Netflix) and shows  your favorites in a list for easy access. For those without unlimited data  you can download talks to watch and or listen to later.   Best of all  their developers keep it updated and address bugs quickly; and all without any ads.","+","5","An App worth spreading",1817946483,"https://itunes.apple.com/us/reviews/id30675094",3.2,4
"Japalono","Love TED talks!","+","5","Love this App",1817184350,"https://itunes.apple.com/us/reviews/id118621136",3.1.1,0
"Collin Donnell","This app makes it so easy to discover interesting talks I never would have found otherwise and has rock solid performance and stability. It has healed me in both body and soul.","+","5","Great Content and Fantastic App",1815514975,"https://itunes.apple.com/us/reviews/id44003680",3.2,0
"msbanasik","I love this app for TED talks  I absolutely love the downloads for offline viewing!","+","5","TED on the go!",1815253338,"https://itunes.apple.com/us/reviews/id175649487",3.1.1,0
"Just.a.girl","I absolutely love listening to the wide variety of TED talks while I’m at work. Whether it’s inspiration  passion  motivation  learning  or exposure to a new view that I’m looking for  TED has it. The only problem is that I was using so much data! Well  no worries!! TED allows free downloads of not only audio but video. Hallelujah! The only thing is my phone sometimes freezes when I’m using the app  but it may just be since I recently updated my phone and not because of the app. Overall  highly recommended and so happy!","+","5","Fantastic",1811311130,"https://itunes.apple.com/us/reviews/id31260400",3.1.1,27
"Software Eng.","This app is small  but the talks take up a lot of space  and once you download a talk there does not seem to be a way to reclaim the space it took without deleting the app. So  I'm deleting the app.  😕","-","2","No way to clear downloads for space",1796934573,"https://itunes.apple.com/us/reviews/id526397136",3.1.1,0
"O.H. Lover","Love the app setup but my videos start over everytime I open the app when chromecasting. Please fix this!","-","2","Ugh!!",1795230776,"https://itunes.apple.com/us/reviews/id122310166",3.1.1,1
"1bender","Add from computer and listen/watch talks on the go. Please add it.","+","4","💡 Login Feature Missed",1779265015,"https://itunes.apple.com/us/reviews/id43753302",3.1.1,0
"S. JOSH","What's the use of "my talks" if there's no option to sign in!!! Sooo laughable lol!! The ATV app also has its issues  each time i try to search it shows this message "NETWORK ERROE  THERE WAS A PROBLEM LOADING YOUR SELECTION" and it's literally all the time i try to type something in search! And there's no way to rate the ATV app!! Who rate them anyways?","-","1","Can't sign to my account on iPhone!!!",1773191061,"https://itunes.apple.com/us/reviews/id395322560",3.1.1,0
"BruBrazil","I've been trying to use the app  but seriously it won't work. I've downloaded playlists  and when I try to watch/listen.....it keeps freezing  so I have to leave the video and then go manually go back to where it stopped. Also  my list and favorites are not syncing at all with the app on Android  IOS and website.","-","2","Needs fixing asap",1769420584,"https://itunes.apple.com/us/reviews/id222132078",3.1.1,0
"samdog409","I love having access to all the content  but I select talks for "My List" from my computer and I have no way of then watching these same selections on my iPad which is very disappointing.","-","3","Desire a "log in" feature",1737669524,"https://itunes.apple.com/us/reviews/id532602287",3.1.1,0
"Rmnattas","Screen won't rotate when using Surprise me","+","4","Good app but",1733479172,"https://itunes.apple.com/us/reviews/id260131596",3.1.1,0
"Brulay33","So many of my favorite Ted talks on YouTube are not available on this app  therefore I cannot save them and access them quickly. Why?? I ended up watching YouTube three times as much as using this app. Also  there seems to be more of an "agenda" on the suggested page of Videos; most of them not in the human nature and behavioral field that I enjoy the most.","-","3","Limited video base",1730871287,"https://itunes.apple.com/us/reviews/id177761764",3.1.1,0
"carlitam","I can tell it to download talks  but there's no indication of download progress  and then when I try to listen without my cellular data on  it won't allow the talks to play at all. What?? What's the point of "download" if I can't watch what I've supposedly downloaded  without using my data?","-","2","Download issues",1730265117,"https://itunes.apple.com/us/reviews/id40081298",3.1.1,2
"Nytimreadet","Search function does not work.","-","3","Search Function - Is No Good",1719371997,"https://itunes.apple.com/us/reviews/id115356870",3.1.1,0
"Rjbman","With recent updates  it is very difficult to see which videos have actually finished downloading. The progress bar slides around seemingly at random. Download bars appear and disappear  including with videos I thought had already completed.","-","3","Great videos  app is often troublesome",1718612506,"https://itunes.apple.com/us/reviews/id195267111",3.1.1,1
"Fadihijjawi","Please re add the No 5 sec repeat screen touch again i used to use it to improve my english.","-","3","No 5 sec repeat screen touch",1701535149,"https://itunes.apple.com/us/reviews/id448212973",3.1.1,0
"AudriWord","The app is great. Love the update. Works well with my fancy iPhone. Also  I wish Thaniya the best. Thanks  TED.","+","5","Hello",1699912800,"https://itunes.apple.com/us/reviews/id107732855",3.1.1,0
"bdv0430","The only minor issue is that the screen won't rotate when using the "Surprise Me" feature. Seems to be the only time I run into this issue. It is otherwise an excellent app with lots of good content.","+","5","Screen won't rotate",1689543810,"https://itunes.apple.com/us/reviews/id470215552",3.1.1,0
"Nizar Kurdish","No full screen so I hardly can see the translation .. the screen doesn't rotate .. sorry I have to delete it till these defects be solved...","-","2","No full screen Are you kidding me?",1683948880,"https://itunes.apple.com/us/reviews/id498081561",3.1.1,0
"H2Odavid","Will not rotate image from vertical to horizontal on IPhone. Developer wrote me a concerned email with a contact about fuxing it","+","4","No rotation",1683078926,"https://itunes.apple.com/us/reviews/id101470533",3.1.1,0
"Tidusblue","Please bring back the duration of each video on the thumbnail since at new update  this disappeared. Thank you.","-","3","Video thumbnail's duration back  please",1655959305,"https://itunes.apple.com/us/reviews/id366460911",3.1.1,0
"LuckyLadyM","This is one of my favorites. Love being able to watch TED talks on my phone.  Love the new update  and the "what's new" info. 😁","+","5","Love this App!!!!",1655728264,"https://itunes.apple.com/us/reviews/id381165869",3.1.1,1
"Sebaal","Love spending my time here rather than wasting it over snapchat","+","5","P e r f e c t",1654113173,"https://itunes.apple.com/us/reviews/id390393825",3.1.1,1
"Lil simsim","I love ted talks I can spend hours watching one after another. Sadly the app isn't as good as YouTube at suggesting ones you might be interested in but talks are easy to find if you know the title or speaker","+","5","Teddy bear talks",1652809572,"https://itunes.apple.com/us/reviews/id411976769",3.0.4,0
"Hshjsbdbzk","TED Talks are great  and the app works well. Often open the app to see new talks that are harder to find on YouTube. I recommend this app to anyone who likes TED or cool new ideas.","+","5","It's TED",1652606890,"https://itunes.apple.com/us/reviews/id326466519",3.1.1,0
"@flyguy_getsfit","I enjoy the content  keep being awesome 👍🏾","+","5","Nice app",1651630597,"https://itunes.apple.com/us/reviews/id507687428",3.1,0
"MagnoliaCreole","I am thrilled with the convenience of watching or listening to a TED talk on my schedule  let alone to find inspiration whenever I need one.👍🏾👍🏾👍🏾","+","5","Inspiring & Convenient",1650074060,"https://itunes.apple.com/us/reviews/id74026650",3.1.1,0
"Arrowny255","Thank you to the TED App team for continuing to deliver a quick easy way to get to new and old TED content.","+","5","Great App delivering Great Content",1650010974,"https://itunes.apple.com/us/reviews/id135145765",3.1.1,0
"papabear3985","Can't say much more than that 0\/0","+","5","Amazing",1647981303,"https://itunes.apple.com/us/reviews/id245398967",3.1.1,0
"Ahchool","TED is phenomenal. Get the app  you will learn so much from those willing to share what they know.","+","5","Best ever",1647772282,"https://itunes.apple.com/us/reviews/id24984416",3.1.1,0
"smjg_rugby",""Congrats Warriors  sorry again Cavs"?  Great  app  lousy team endorsement","-","1",""Congrats warriors"?",1647767593,"https://itunes.apple.com/us/reviews/id12241893",3.1.1,1
"Jfoshdkkf","This is the best app for lovers of TED talks  it's very organized and perfect for whatever you want to hear about. Not to mention the update notes are written with so much love and humor!","+","5","Very well done",1647553216,"https://itunes.apple.com/us/reviews/id465770332",3.1,0
"Montgoew","Cleveland doesn't need pity. We rock on our own!","-","1","Sorry?!",1646895426,"https://itunes.apple.com/us/reviews/id146103931",3.1.1,1
"Rsst","Love watching the many varied TED Talks through this app. I don't always agree  but they always make me think. And sometimes I change my mind.","+","5","Great app",1646836914,"https://itunes.apple.com/us/reviews/id149586825",3.1,0
"Bdawgno1","Dear Team TED  you guys are awesome and thank you for iOS update.  App is well designed and I cannot wait to keep watching new talks (instead of listening to them on the podcast).","+","5","Thank you!",1646822284,"https://itunes.apple.com/us/reviews/id85934027",3.1.1,2
"another Bob","'Nuff said.","+","5","Awesome. Get it  use it.",1646786832,"https://itunes.apple.com/us/reviews/id37353041",3.0.4,0
"Hdfhfpoiyffvsd","Five stars","+","5","Smooth app  great ideas  timely updates",1646773543,"https://itunes.apple.com/us/reviews/id300028142",3.1,0
"Addicted216","Challenge yourself to learn something new everyday :)","+","5","Awesome",1646497306,"https://itunes.apple.com/us/reviews/id217941783",3.1,0
"Littleharbor-Marblehead","Love this app and content!","+","5","I can get enough TED talks!",1645318426,"https://itunes.apple.com/us/reviews/id306780223",3.1,0
"jmkingsf","Easy downloading  great content. It adds a bit more meaning to my days. Thanks.","+","5","Easy",1645302300,"https://itunes.apple.com/us/reviews/id372553949",3.0.4,0
"Slenee1","Excellent way to check out wonderful TED Talks!","+","5","Awesome sauce!",1645240623,"https://itunes.apple.com/us/reviews/id340562902",3.1,0
"Asad1087","Great application that gives access to some incredible speakers. Give it a try you will be enlightened.","+","5","Learn Something New",1645238612,"https://itunes.apple.com/us/reviews/id42369113",3.1,0
"Mimo6 lmoo7","I love the app and all the features it provides!","+","5","The best place to watch Ted talks in!",1645037304,"https://itunes.apple.com/us/reviews/id156191046",3.1,0
"Lol_hahahahahah","I love ted talks. They are inspiring  informative  and entertaining. I love listening to them in the car or wherever I am.  They are super useful for research.   However  every time I open the app it crashes. It never works. I spend hours trying without results.   I hope you can fix this bug! Since it would be the solution to unlock this incredible material.  Thanks!","-","1","I would LOVE the app... if it worked.",1644853269,"https://itunes.apple.com/us/reviews/id315409341",3.0.4,0
"James Chung","I'm scratching my head about how this app doesn't allow me to save the last listened  spot.   If I don't finish the whole talk  I have to restart from the beginning.  Huh?  Search is subpar. Tried searching for talks...50% accurate/useful.   Mixed feelings. Can't recommend.  Sorry TED.","-","2","Inspiring talks  uninspiring app",1643200681,"https://itunes.apple.com/us/reviews/id29475147",3.0.4,0
"athena123","The search never works. Always have to google them navigate to the talk. Doesn't save my favorites - only value is for playing  really enjoy the talks though","-","1","Not useful",1636773974,"https://itunes.apple.com/us/reviews/id163012727",3.0.4,0
"Luku-16367","Great content but the app crashes several times during each talk. Hope you will fix it soon.","-","2","The app keeps crushing",1634794685,"https://itunes.apple.com/us/reviews/id205432704",3.0.4,0
"malka987","the app doesn't save the bookmarks so it makes the using terrible.","-","2","can't use properly",1632643074,"https://itunes.apple.com/us/reviews/id443275354",3.0.4,0
"papag00s","Casting a ted talk is so stressful  I'm trying to listen to Elon musk talk  my phone locks  I get a text message  as soon as I unlock my phone to read it the ted talk starts over. Every single time. Why. Please fix this. It peeves me so much because all I want to do is watch ted talks on something other than my phone screen but I can't unless I keep my phone screen unlocked and don't use any other apps  which is unacceptable.","-","2","Runs bad on chrome cast",1622587066,"https://itunes.apple.com/us/reviews/id573019774",3.0.4,0
"Inooooo","I downloaded some content and bookmarked them as well. When I actually tried to watch them offline  all of them are gone.","-","1","Downloads are gone",1615996334,"https://itunes.apple.com/us/reviews/id184793623",3.0.4,0
"innremt","TED talks are amazing. The speakers are intriguing and vast in variety. The app is so unstable. Can't make it through a single talk without numerous crashes. Reinstall  download  stream  doesn't matter. C'mon TED folks... you have a great thing going  get your app together.","-","1","Love TED  HATE APP",1615322073,"https://itunes.apple.com/us/reviews/id224843576",3.0.4,0
"Addicted to music 😻","Wish could have ted all time with my self n' also have my downloads ... cuse they disappear!!!  🙈🙈🙈🙈🙈🙄🌷😡👊🏿😹🤢","+","4","No apple watch app?",1607871815,"https://itunes.apple.com/us/reviews/id564350882",3.0.4,0
"Josh02156","No doubt that this app is essential to everybody. But there's a problem. While I play the video  the audio only works  not the actual video.   Maybe it was a bad decision to watch TED Talk on a mobile than Web.","-","2","Terrible af. No joke.",1605378970,"https://itunes.apple.com/us/reviews/id342765830",3.0.4,0
"agarwal1975","TED talks are great. Too bad this app doesn't let you watch them. Talks stop suddenly after a couple minutes  even if you've fully downloaded them. There is no way to resume except to get out of the talk and start playing it again. Unfortunately the talk starts from the beginning  so then you have to forward to the point you were at. But that's pointless because it just stops again. Net result: app is completely unusable.","-","1","talks are great  app is not",1604074342,"https://itunes.apple.com/us/reviews/id18490221",3.0.4,0
"Itsthemamma","I was so excited to hear His Holiness Pope Francis speak at TED this morning. I was delighted to see the sub-titles on the screen at TED. Guess what? No sub-titles on my screen - across any devices! I don't speak Italian so I have no idea what the Pope said.  This is a problem TED has had for some months. Talks that promise sub-titles and then disappoint. And no other way to reach out to TED other than to give a one-star review! It would be good to fix this. English-speaking people aren't the only ones with ideas worth spreading.","-","1","Sub-titles not working AT ALL!!",1598231596,"https://itunes.apple.com/us/reviews/id122348668",3.0.4,0
"Kfun4","Format looks fine but I have over 100 videos saved in my account and I can't access my list.  Seems like a silly oversight!","-","2","Until I can sign in won't be using",1598036534,"https://itunes.apple.com/us/reviews/id109877311",3.0.4,0
"ShugaDrop","Educational Gold . 😍","+","5","Love Ted Talks.",1594853315,"https://itunes.apple.com/us/reviews/id338129810",3.0.4,0
"mommysteph1987","Wonderful array of talks on things from Alzheimer's to music. They're very informative and educational to say the least. This app I will continue to use for researching or just coordinating with my classes.","+","5","Excellent",1592059812,"https://itunes.apple.com/us/reviews/id311900483",3.0.4,0
"Oudna","Any idiot can make a Ted talk. Most topics are nonsense.","-","1","Stupid",1590965854,"https://itunes.apple.com/us/reviews/id180600330",3.0.4,0
"Anametolongtoremember","Chrome casting and connecting to Apple TV seems to be a problem for this app. It tends to bug out and refresh the video. There is also an audio issue  when connecting to my television the volume increases dramatically and disturbs the entire house. sometimes when the video just suddenly stops and I try to refresh it by exiting and playing it again there are two clips of audio playing the same video. It's all been incredibly frustrating.","-","1","Needs Fixing",1583142467,"https://itunes.apple.com/us/reviews/id367986596",3.0.4,0
"andrybird","The app isn't perfect but the content makes it up for that! Every talk has something very interesting to teach. Would recommend to anyone that wants to expand your way of thinking! 5 Stars!!!","+","5","Best free content!",1578682304,"https://itunes.apple.com/us/reviews/id139802200",3.0.4,0
"Lostfarhhg","The android version is so much better","-","1","Needs a complete redesign",1578566922,"https://itunes.apple.com/us/reviews/id459131965",3.0.4,0
"Tt111222333","2 issues. 1. This has happened twice - the app deletes all my downloaded videos  notifies me there are recovered downloaded videos  and then tries to download different videos that I watched months ago. 2. I wish there was a way to provide feedback by contacting customer service","-","1","Loses my downloads",1577198362,"https://itunes.apple.com/us/reviews/id203188874",3.0.4,0
"Phacho930","Information is key in todays world and these people provide tons of it;)","+","5","Its Ted nuff said; )",1576773993,"https://itunes.apple.com/us/reviews/id151788481",3.0.4,0
"HSSSIM","Can't beleive that i can't still log in on this app  are you working seriously?","-","1","Login",1568879992,"https://itunes.apple.com/us/reviews/id142354095",3.0.4,0
"AdriAna0610","I don't understand why we cannot create an account so that we can comment on videos and connect with other people that might have the same interests as you... like YouTube. Yes I understand it's not YouTube but at least commenting on the videos would be really awesome. Can you make this happen! Please :)","-","3","Why?",1568286480,"https://itunes.apple.com/us/reviews/id385567921",3.0.4,0
"Rkm006","Its a great app  works perfectly with all its options but contain small bug in the video player code.  Hope to be solved in the future update.","+","4","Video bug",1567187892,"https://itunes.apple.com/us/reviews/id231065685",3.0.4,0
"ALRBlue","It makes no sense that a user's profile doesn't flow through from the TED website.  Your saved talks need to be viewable from any location that you log in from for this to be a great app.","-","1","Doesn't the "T" in TED stand for technology?",1567125263,"https://itunes.apple.com/us/reviews/id24311502",3.0.4,0
"didiermorino","Even with offline the track is interrupted. No way to sync favorite accros devices with your account. Designer team are total losers.","-","1","Incredible content but app is garbage",1565706096,"https://itunes.apple.com/us/reviews/id111952145",3.0.4,0
"Your moms brother","Have noticed a large amount of talks unavailable via the app. Particularly ANY of the hemp/cannabis related talks. Low blow to leave that information out at a time when good information on the subject should be broadcast more than ever.","-","2","TED yes but  no.",1556471121,"https://itunes.apple.com/us/reviews/id510013054",3.0.4,0
"Linlou25","I really like Ted Talks and what the app has to offer. However  I don't enjoy searching everything multiple times. Can there be a login option?","-","3","Login",1550916158,"https://itunes.apple.com/us/reviews/id467383069",3.0.4,0
"Wombatimus","I love the thought provoking content that ted talks shares with the world. These new ideas that are shared are very innovative and one of them may hold the keys to changing the world.","+","5","Wombatimus",1550898608,"https://itunes.apple.com/us/reviews/id551881829",3.0.4,0
"Amymswmsu17","Highly disappointed. Like others have commented  my fully downloaded talks stop playing midstream. It does not simply pause  it acts as if the talk had never been started. I have to either start from the beginning or guess where the talk left over. It's completely useless because this happens within the first 6 minutes every time that I listen.","-","1","Talks stop playing midstream",1540957833,"https://itunes.apple.com/us/reviews/id370642093",3.0.4,0
"landonpauley","There are several instances of talks I can see on YouTube but are missing in the app. Why should I keep the app if there is missing content?","-","2","Good concepts/ poor execution",1540352927,"https://itunes.apple.com/us/reviews/id87776887",3.0.4,0
"music lover forever","I love TED Talks. My only complaint about the app for my phone is there is no way to log in to my account! Please fix this in the next update. I want all of my Talks on my phone  not just my computer!","+","4","Log In",1539238395,"https://itunes.apple.com/us/reviews/id34515379",3.0.4,0
"iStacey1989","TED TALK will always remain a high quality videos that is very informative and very intriguing. We used at my school constantly and I love it. You learn so much from their content and discussions.","+","5","ALWAYS INFORMATIVE",1535427764,"https://itunes.apple.com/us/reviews/id179697450",3.0.4,0
"Noah63215","I downloaded the app so that I could listen to the talks while I was at work. With that being said  there were several talks that I downloaded the audio for  and was expecting everything to work correctly. However  when I am at work  with no Internet connection  the audio will start playing and then The talk will stop.   With this being said  I can only offer up three stars for an app that should be an easy five.","-","3","Downloaded Audio Interruptions?",1535017142,"https://itunes.apple.com/us/reviews/id29907824",3.0.4,1
"Why unable to post the review","It is an application loaded with inspiring talks  targeted at people who are eager to learn and can also be used by educators. It has a clean layout with a handy search function.  Talks are categorized as “featured” and “popular” . I feel surprised that it even has subtitles in various languages!  One innovative design is that it invites users to choose the length of a playlist   so that people do not need to feel bad because they cannot finish it.  Another innovation is that users can download and bookmark talks and with downloading   for some talks  users can choose to download an audio or a video one.  Very thoughtful.  The icon is clear.  It takes some time to navigate but once familiar  you will have no trouble finding “your talks”.  It can be told from its partnership with Rolex that this is a popular application.","+","4","Handy",1533257528,"https://itunes.apple.com/us/reviews/id528476759",3.0.4,1
"paokada","Like the other TED users I would like to connect the app to my account so I can see my bookmarked talks. There is either no way to do this through the app (or at least it is not intuitive and I couldn't easily figure it out). This is problematic.","-","1","Cannot connect with personal account",1532618194,"https://itunes.apple.com/us/reviews/id38134086",3.0.4,0
"djakmg","Easy interface to access great talks. Wish it supported iOS 9 picture-in-picture mode on iPad and full split screen mode to allow multi-tasking.","+","4","Wonderful...But Needs Full iOS Support",1532382335,"https://itunes.apple.com/us/reviews/id101520428",3.0.4,0
"Nour khateeb7","Hi   Can you add the idea of creating an account in order to keep the bookmarked and downloaded talks on our devices. It would be a great step. Thank you!","+","4","Create an account",1529546535,"https://itunes.apple.com/us/reviews/id521731342",3.0.4,0
"Lalsp","I was introduced to Ted Talks by my AP English teacher and ever since I have been obsessed. I love that they allow you to save the videos for later.","+","4","Ted Talks Are So Insightful",1528383223,"https://itunes.apple.com/us/reviews/id163649115",3.0.2,0
"Suicidal Rabbit","Whenever I try to open a video CRASH! I can't watch videos! Isn't this app all about videos? Please fix it!😖","-","2","Crashing",1523092915,"https://itunes.apple.com/us/reviews/id493217321",3.0.4,0
"TXminer49er","One of my favorite apps! Never had an issue technically and always been top notch intellectually.  Great job to all and thanks for making it possible.","+","5","Welcome to the "Real"",1523021395,"https://itunes.apple.com/us/reviews/id43677536",3.0.4,0
"Milkchocolate14","I wish the app would "save" my spot when I am in the middle of a video and I close the app (like Netflix/prime video) Also  sometimes I am in the middle of watching and get a call/put my phone down and when I come back  I can't find the talk I was watching because it goes back to the main menu :(","-","3","Love the talks but not the app",1522946941,"https://itunes.apple.com/us/reviews/id12528155",3.0.4,0
"Waste of timeeee","I love spending some of my free time watching TED talks and learning new things! This App works great for finding videos  creating bookmarks for videos I want to save  and recommending videos to me when I just don't know quite what I want to watch.","+","5","Perfect!",1522030119,"https://itunes.apple.com/us/reviews/id287246759",3.0.4,0
"RenaMay93","This app has helped me so much in my English class for college. I have watched these videos without any issues and the app is very user friendly and easy to get used to. Highly recommend!","+","5","Great resource for my English class",1521724062,"https://itunes.apple.com/us/reviews/id501268488",3.0.4,0
"JBappletree","Great interface  but app crashes regularly when listening just to audio. Occurs shortly after screen turns off. App doesn't remember my place  so you have to use the little slider bar to try to find where in the TED talk the app crashed. Hoping for a fix as the content is fantastic and perfect to learn something while commuting and traveling.","-","2","JB000001",1518812047,"https://itunes.apple.com/us/reviews/id26865109",3.0.4,0
"Gelareh","Everyone knows that there are lots of great ted talks. There are even many that you can benefit from by just listening to them (without watching the videos). And the amazing thing is that you can download just the audio for most talks. Then you can listen to amazing talks while driving or walking or exercising without being distracted!  If only the app would work though 😢   It has this terrible bug that after a few minutes of playing the audio  it just stops! And when you go back to the app  it doesn't remember how much you've heard  so you have to start over and keep jumping around until you get close to your spot :((  PLEASE FIX THIS!!!","-","1","Just one fix would make this great!",1518203914,"https://itunes.apple.com/us/reviews/id13557918",3.0.4,2
"Malincos*","I like the TED very much and constantly watch these talks and conferences. However  just I had downloaded the app  problems has been started. I thought it would be better to use the app for my mobile  but it turned out to be the opposite. In the website there're no bugs and restarts  which I'm grateful for.","-","2","Website is better than app",1517251651,"https://itunes.apple.com/us/reviews/id516630013",3.0.4,0
"Lonely Daniel","Really love those idea you guys picked. Just maybe the dev team can improve Chromecast ability such as volume subtitle. I have overwrite the volume over Google home which is kind of too late for my speakers.","+","4","Great app for learning",1516323497,"https://itunes.apple.com/us/reviews/id232550935",3.0.4,0
"Fabiano565","Saved a ton of downloads for a long trip and all of them suddenly vanished. Very frustrating experience.","-","1","Great content  terrible app",1513906039,"https://itunes.apple.com/us/reviews/id189240922",3.0.4,0
"Bob222666","Opened app  tried to download a talk. It aborted with an error message once then restarted the download twice more for no apparent reason. Very buggy. I'll reinstall again in a few months when they've fixed it.","-","1","Trouble downloading talks",1511651673,"https://itunes.apple.com/us/reviews/id402422182",3.0.4,0
"Folder1979","I love Ted Talks but this app crashes minute 1.14 and does so throughout. I'm forced to go to YouTube to finish watching.","-","1","App Crashes",1510929384,"https://itunes.apple.com/us/reviews/id141955193",3.0.4,0
"IdahoEric","I travel in rural areas frequently where I will have no cell signal and no internet  so an app which promises downloads of content was very appealing to me. Unfortunately  the app has problems. Downloads and bookmarks disappear all by themselves  sometimes in a matter of minutes. Some downloads will get almost all the way done then start over. Also the pause button doesn't work most of the time. It might as well be called a start-the-talk-over-at-the-beginning button. Running on a fully updated iPhone 7 256gb with plenty of free space.","-","2","Downloads get lost",1509727661,"https://itunes.apple.com/us/reviews/id379404228",3.0.4,1
"Porates","A little problem here is the connection slow I don't know maybe it's only happens in my area China  but today when I click the notification that "Most popular talks of 2016" the App shut down for no reason. And I try to access into the app and find the talk album again then same thing happens.  But others talks can be opened normally.","+","4","Good but need to improve",1502996877,"https://itunes.apple.com/us/reviews/id425887477",3.0.4,0
"Taco Tati","I really love TED conference. Lots of inspiring ideas and good people. But why do I need this app? All the videos are available on YouTube  also in offline.","-","2","I love TED  but not this app",1501603078,"https://itunes.apple.com/us/reviews/id513557132",3.0.4,0
"Beeeebeeez","The concept of TED is to bring some of the best public speakers and entertainers to deliver information regarding entertainment  science  technology  educational resources  architecture  corporate training  sales  and politics. These versions I'm currently able to view were simple prototypes created to give a starting platform to future investors. The information being displayed is  at times  for entertainment purposes only  and doesn't fulfill the best use of audio  and visual aids to support the verbal message being performed. I also believe the speeches in this version  were not written to be performed without a proper rewrite and edit.  The great news is  that TED became a successful convention  and it's this beta footprint that set the pace for decades to come.","+","4","CONTENT.DELIVERY.EDIT",1500073988,"https://itunes.apple.com/us/reviews/id271518465",3.0.4,1
"Ash8912","Should it say "...few small fixes we wanted to push OUT before our next scheduled..." or is our intended to be used twice?","+","4","🤔",1494314257,"https://itunes.apple.com/us/reviews/id222243008",3.0.2,0
"Bjacomet","Super convenient way to access TED videos. Massive archive of inspiring and informative videos. Very user friendly.","+","5","Great app for browsing and watching TED Talks",1493539675,"https://itunes.apple.com/us/reviews/id532345211",3.0.4,0
"Sir_Realist","And frustrating! This is a rating of the App. Not the content. The content is great.","-","2","Download is too slow",1493532182,"https://itunes.apple.com/us/reviews/id194974832",3.0.4,0
"ConnorBReviews","This app is great because of its broad range of topics  whether its current events or ways to better your daily life  this is a great tool exercise the mind and learn new things","+","4","Great",1493199856,"https://itunes.apple.com/us/reviews/id144754270",3.0.4,0
"Mh6788","For example  if you've saved Talks on your iPhone  there's currently no way to get to that list on you iPad.  Pretty basic feature as others have noted. Shame  really  as the content is great.","-","2","No way to log in to access My Talks on different devices",1492699867,"https://itunes.apple.com/us/reviews/id30595155",3.0.4,0
"HuaTham","TED has always been my favorite place to explore and listen to new ideas  but a big part of exploring new ideas is the social aspects: the Comments section. That way  ideas are discussed. Some key points from the speaker are made stronger or intellectually criticized  and it enriches the experience. I would love to be able to read and react to Comments just like in TED website.  Multitasking feature for iPad would be great too  but this is not necessary.","+","4","App is good. Would love the Comments section.",1492244606,"https://itunes.apple.com/us/reviews/id208580803",3.0.4,0
"Jackismad","Really fun to watch when I'm going to sleep.","+","5","Interesting videos!",1489891270,"https://itunes.apple.com/us/reviews/id244999220",2.5.2,0
"Piscesxloner","Maybe the makers of this app should have the level of innovation as some of the TEDTalk speakers have. I want to download talks that I can listen to at work offline. Most of the time they never get downloaded. I have no wifi at work. Therefore this app is pretty much useless to me.","-","1","VERY disappointing",1489126156,"https://itunes.apple.com/us/reviews/id140657347",3.0.4,0
