"Puppy#2008","This is one Of my favorites I love this game cause it tests your speed and gives u prizes😃","+","5","Favorite thing ever haha 😂",3432957998,"https://itunes.apple.com/us/reviews/id937009139",0
"graciehart55","This game is like vaping very addictive. I’m mclovin it. I would say I’m a subway surfers god but I’m only in bronze 😕.","+","5","Subway surfers is the best",3432833261,"https://itunes.apple.com/us/reviews/id131945456",0
"Unbeatable Plays","This game is like a few others like temple run and minion rush but it is very unique from them like how it has hover boards and words you can collect to get a mystery box. this is the best game ever😎😎😎.","+","5","The best game ever 😎😎😎😎",3432392249,"https://itunes.apple.com/us/reviews/id419265837",0
"Tronaya","I really like this app. I just have a question: I don’t have enough space in my iPhone  and i want to delete Subway but i don’t wanna lose my score and my caracters. So  if i delete it  would it still stay on my iCloud account ?","+","4","Question",3432098736,"https://itunes.apple.com/us/reviews/id903629316",0
"hyrnicgejchbdurhhcbdhfhjwksofp","Trash  Trash lol","-","1","Lol",3430460669,"https://itunes.apple.com/us/reviews/id634754632",0
"mgsl","I've been playing with this game ever since I was like six this is a wonderful app I love it so much I would recommend getting this app awesome just awesome never change this app just awesome","+","5","AWSOME",3429148985,"https://itunes.apple.com/us/reviews/id102146425",0
"sachhehehjehe","This game is awesome make a second one","+","5","Subway",3428725668,"https://itunes.apple.com/us/reviews/id325042422",0
"gina the Gazelle","This game just keeps getting better and better. Can’t stop plying it.","+","5","Love it",3428723516,"https://itunes.apple.com/us/reviews/id676720434",0
"Blunox","If you like adventure games it is a good one for you","+","5","Subway surfers review",3427474778,"https://itunes.apple.com/us/reviews/id518811476",0
"riley axelsson","Amazing game it all relies on reflexes and you unlocked characters great game overall","+","5","Great game",3426560336,"https://itunes.apple.com/us/reviews/id597618577",0
"Manny J Gamez L","I love it a lot if you fave sume quick thumbs and you’s is energetic this is a guooood game.    Love  Manny Gamez Luis ♾❤️❤️❤️❤️yas lots of loves","+","5","I loveeee it like really good",3426006195,"https://itunes.apple.com/us/reviews/id927298856",0
"CalicoSlimes","Hi","+","5","Great game",3425751904,"https://itunes.apple.com/us/reviews/id861306008",0
"Danemail","It is not that good for field trips. It could cause a bad influence.otherwise this game is great!😃😃😃","+","5","Great game  but...",3422053539,"https://itunes.apple.com/us/reviews/id181863524",0
"kit-kat1102","I love this game","+","5","Love",3422023411,"https://itunes.apple.com/us/reviews/id691763767",0
"lerdalparker23","My Game is Awesome!","+","5","Subway Surfers is awesome!",3421782870,"https://itunes.apple.com/us/reviews/id219739623",0
"Zuul71","The last time I played I was like 5 or 6. It’s been so long! Anyways  great game! Make more amazing games!","+","5","I have not played this in a while...",3421466403,"https://itunes.apple.com/us/reviews/id207168609",0
"MichaelNWilliams","Not bad.","+","4","Subway surfing",3421422832,"https://itunes.apple.com/us/reviews/id599834999",0
"poudelp","The only game that respects the fact that not all players can afford in-game purchases. The ads are not intrusive like some other games that aim to punish free players. It still has the charm that it used to while some other games like Angry Birds have completely abandoned what made them great to turn into cash cows. Great job  devs!","+","5","6 years on  still good",3421322604,"https://itunes.apple.com/us/reviews/id565572701",0
"Siri sirens","My other account is GONE!! Please find it please fix my progress!!","-","3","Where is my OTHER ACCOUNT!!!",3420858065,"https://itunes.apple.com/us/reviews/id480465871",0
"lauren murrah","I think it’s swell it has good scads matices good images but needs better sound by Lauren mure","+","5","Swell",3420572124,"https://itunes.apple.com/us/reviews/id651001360",0
"maddy2347129","I gave this game a four star because it is an awesome game I love you will love it and it’s really really addicting.","+","5","Why a four star",3419196315,"https://itunes.apple.com/us/reviews/id692476165",0
"sammi205","This game is really fun and addicting. The quality is really good.yhe only thing I would change is how often your can receive keys. The game barley offers the keys. Things to help you play longer that round when you mess up  other than that this game is one of the best games you can find for your phone.","+","5","Subway surfers",3418833019,"https://itunes.apple.com/us/reviews/id933847146",0
"durplife","So I really like this game and all grate game play but I feel like they NEVER UPDATE IT😮 he shocking but it literally just stays the same I mean wat the frick but over all it’s a good game 👍","+","4","it’s ok",3418452106,"https://itunes.apple.com/us/reviews/id455757828",0
"IronBrigade","This game is awesome","+","4","Fun game!",3417742060,"https://itunes.apple.com/us/reviews/id106039808",0
"gamerboy8910","I think this game should be one of the best game and very very very very very very very very POPULAR","+","5","AMAZING GAME",3415448247,"https://itunes.apple.com/us/reviews/id837140412",0
"Ronnybory","Its a good game recomended","+","5","Ronny",3415275297,"https://itunes.apple.com/us/reviews/id144011062",0
"kole marie","My only complaint is that you have to start from the very beginning no matter how far you get. Other than that I think this game is fun!","+","4","Addicting",3415180320,"https://itunes.apple.com/us/reviews/id934728841",0
"kanuthi","It is so cool","+","5","Subway surfers is the best game ever",3467422641,"https://itunes.apple.com/us/reviews/id601123137",0
"slime🐶🐰🐼🐨","I have no music anymore🥺. But overall it is a great game you don’t need WiFi to play it","+","4","Subway Surfer",3466069308,"https://itunes.apple.com/us/reviews/id909260926",0
"hihihihihihihihihhi","I think this game is quite fun it is like a challenge to get faster faster which is a bit of a challenge you can compete see like world star in it’s really cool I waited five stars out of five stars because it’s like a really fun games kind a dictating  and it’s like one of his games just to play in the car ride then yeah so I think it’s a fun game I like it a lot","+","5","Good",3465261445,"https://itunes.apple.com/us/reviews/id941128046",0
"sarahahaha :)","I have been playing this game for years and I love it!! It is so much fun and I love the different settings and characters and more special things that the game provides. I give this game a 10/10.","+","5","Love it!",3465096822,"https://itunes.apple.com/us/reviews/id534205355",0
"The fireable","420 Salas jr","+","5","Edgar salas",3465001549,"https://itunes.apple.com/us/reviews/id910792847",0
"smakaksnbsbsb","Game is super fun but it would be even more fun if the prices for characters were lower. It's so hard to have that much coins in the game. Maybe just make all characters like 20 000.","+","4","Review",3464800198,"https://itunes.apple.com/us/reviews/id387331923",0
"mjvisncuwnch","So the game is amazing. No problems with it except the ads. The ads are the same app over and over again. Boring","+","4","Oof",3464661462,"https://itunes.apple.com/us/reviews/id104288143",0
"V1181","That is how good it is one of my favorites easily fits into to the top 10 mobile games","+","5","6 stars",3464635811,"https://itunes.apple.com/us/reviews/id39331331",0
"😂❤️❤️🤤😁😘","It’s the best game ever made in life I got 79 keys this is the best game","+","5","Best game ever",3464578771,"https://itunes.apple.com/us/reviews/id779234396",0
"Boisemum","Luv dis","+","5","Mazin",3464574060,"https://itunes.apple.com/us/reviews/id223755795",0
"Cutie pie and cake","This is an amazing game!!! There is only adds when you choose to watch a video. This game is a game that you run from a cop  dodge trains  and go through a course of obstacles. It is so fun! There is also no levels in this game so it is just a free for all I gave it a 5 star rating because I love the skins  the boards  and the awards. So in all I think the game is awesome and with some practice you will be perfect!!! I recommend this game as getting. This game costs no money to get only some super ultra mega special characters and boards  this game is #Flawless!!","-","2","#Flawless",3464501662,"https://itunes.apple.com/us/reviews/id924922201",0
"subway surf all day long","Best play every day","+","5","Best everet",3464500193,"https://itunes.apple.com/us/reviews/id801217265",0
"addygrace777777😱😱😱","I love this game because I love competition and all the fun active music gets me pumped up. Thank you for making this game.😁😁😁","+","5","Awesome game!!!",3464495738,"https://itunes.apple.com/us/reviews/id760362023",0
"priviacy","I love this game and I’ve been playing it so much and ever sense I’ve got it it is my favorite game on my device. I SUGGEST TO GET THIS APP.","+","5","LOVE IT!!",3464245971,"https://itunes.apple.com/us/reviews/id936404067",0
"Kirito.(Sao)","Unlimited coins and keys for Subway","+","5","Hack",3464243227,"https://itunes.apple.com/us/reviews/id297553671",0
"bduehdycjevxujehc","Horrible game causes to much lag and put hundred of viruses on my phone also it has hundreds of it ads","+","5","Stupid game",3464223066,"https://itunes.apple.com/us/reviews/id575069448",0
"Foodfart","This game is good I feel like you should be able to change the back ground to a sub way to like a city or a highway to make this game better to players and new skins like 2 or 4 free skins that look descent to the player or add a multiplayer mode so the guard/cop doesn’t automatically go after you it will go for the close players this is what I think the creators should do.","+","5","Good game but needs more",3464064074,"https://itunes.apple.com/us/reviews/id294807816",0
"Alexis talley","I LOVE IT SO MUCH OMG OMG!!!!! EVERYTHING IS GREAT!!!!!!! THE GRAPHICS ARE GREAT  THE CHARACTERS ARE AMAZING  THIS GAME IS ALSO FUNNY 😂😂😂😂!!!!! I LOVE LOVE LOVE LOVE LOVE LOVE ITTTTTTTTTT!!!!!!!! BEST GAME EVERRRRRRRRRRRRRRR 😍😍😍😍😍😂😂😂😂😂😂😃😃😃👏🏻👏🏻👏🏻👏🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻!!!!!!!!!!!!!!","+","5","love itttt!!!!",3463894357,"https://itunes.apple.com/us/reviews/id430994482",0
"#loveparise","I think this game is so awesome I love it so much so fun but can you add more characters","+","5","Awesome",3463849393,"https://itunes.apple.com/us/reviews/id898352796",0
"essket it","The game is perfect","+","5","Booty",3463774854,"https://itunes.apple.com/us/reviews/id678416541",0
"snoopybug3","This is a amazing app this is the type of app that should be money it’s so good nothing to hate about this except for the long game login but besides that I give this a 10/10","+","5","Amazing",3463608519,"https://itunes.apple.com/us/reviews/id940920581",0
"T_Money29","It’s a five-star game but how does the trains go through the other trains that Took away one in the jump shoes killed me all the time😵👿😵","-","2","It’s okay",3462652797,"https://itunes.apple.com/us/reviews/id606197584",0
"Playingisfun102200","I love the fact that it’s a running game and it’s very exciting! I enjoyed playing and achieving my daily goals. I like suggesting that it should have more map options and make it harder by putting more obstacles and having the pace go faster. I like having more updates like pets and even design your home and have more unique maps and obstacles soon! Maybe you could even have your friends waving you when you run! I hope you could improve soon!","+","4","Review",3461908160,"https://itunes.apple.com/us/reviews/id359887913",0
"b6e6a6st","Too many keys are use to keep playing when you die.   Other then that: cool game","+","5","Only one drawback",3461811247,"https://itunes.apple.com/us/reviews/id649963052",0
"hi jo girl jo jo siwa","This is the best game ever so addicting. The only bad thing is adds.   :(       Though I still play it I love it","+","5","Subway surfers",3461232324,"https://itunes.apple.com/us/reviews/id940594648",0
"wh_y","👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍","+","5","Love the game",3461147234,"https://itunes.apple.com/us/reviews/id23487497",0
"Noah boss 😎😎😎","This game is one of the funnest games I’ve ever played  I❤️THIS GAME","+","5","I LOVE THIS GAME",3461049835,"https://itunes.apple.com/us/reviews/id684141420",0
"pillowfur puppy","I play this game when I’m bored because this is a fun game to play and I love running games and I hope you can make more subway surfers and to those who want to get this game but you aren’t sure about it this is a great game and fun for when you get bored of all ur other games and this is coming from a real person","+","5","Endless game for boredom",3461033261,"https://itunes.apple.com/us/reviews/id864967943",0
"Hogwarts Mystery lover","Best game ever!","+","5","Love it!!!",3460863974,"https://itunes.apple.com/us/reviews/id908828941",0
"JJ your girl","I love subway surfers because of how it test you eyesight by the farther you go the faster things get I think this would be very good for your eyesight and not only your eyesight the characters there’s so many characters you can unlock also the theme whatever holiday is close the theme would be the whatever the holiday would be and the police man and he’s dog the police man would have any holiday outfit and the dog would where the holiday hat that’s why I like subway surfers. 😃😃😃","+","5","Best game ever",3460799152,"https://itunes.apple.com/us/reviews/id691290757",0
"Bs527","This app is amazing 😉 this is for all ages.  Br","+","5","All ages",3460749220,"https://itunes.apple.com/us/reviews/id238070859",0
"lameserena","Very addicting","+","5","Fun",3460700096,"https://itunes.apple.com/us/reviews/id827789471",0
"dog #","I love the fun characters and outfits","+","5","What I love",3460676771,"https://itunes.apple.com/us/reviews/id911186183",0
"bshheieneje","It is sooo fun love a lot of people should download it❤️❤️❤️","+","5","Good game",3460667393,"https://itunes.apple.com/us/reviews/id844031121",0
"gayforgarnet","When I got a new iPhone and backed up everything  I lost all the characters I’d originally unlocked (such as Coco  she was who I used.) My original high score is still the same. My double coins purchase is there. But all of my earned coins from before are gone. I haven’t been playing this game because it’s upsetting to have nothing unlocked.  All that hard work and time wasted.","-","1","None of my unlocked skins/boards were saved",3460641130,"https://itunes.apple.com/us/reviews/id295406601",0
"Lynnawesome","Nothing else said. It’s amazing.","+","5","Really fun",3460605246,"https://itunes.apple.com/us/reviews/id485759507",0
"cringymemes","I had this game when I was little and I saw in the Apple Store  so I decided to get it again. I forgot how hard it is to get characters. I mean seriously it costs so much of the coins. Other than that I think it is a great game with a lot of potential  but everything is so expensive.","+","4","It's a pretty good game  but...........",3460562226,"https://itunes.apple.com/us/reviews/id744240610",0
"Kumibea","I have one word... ADDICTIVE I can play this for hours and I absolutely love it!! Totally worth downloading  and no I was not paid by the company to write this","+","4","YAAAAAAAS",3460458259,"https://itunes.apple.com/us/reviews/id761992439",0
"Unicornlover1229","When I get home form school ever day I get my phone and play Subway Surfers and I can’t stop playing it!!! I want to play it 247 Every day!! It should so fun!! But  one thing I CANNOT STOP PLAYING IT!! I think they should make it less Addictive!!  But Otherwise it is a  VERY FUN GAME!!!!!","+","5","I LOVE IT SOOOOOOOOOO MUCH!!!!!!!!!!!!!👍🥰🥳",3460163084,"https://itunes.apple.com/us/reviews/id691625774",0
"Ava 369","Con:sometimes when your running three trains come in front of you  Pros:I love the game it entertains me","+","4","Pros and cons",3460069863,"https://itunes.apple.com/us/reviews/id864791441",0
"Manda 😃","Subway Surfers is definitely the game for anyone! It is so much fun (even though I’m super bad at it with a top score of about 500 000). The only problem is the repetitive advertisements.","+","4","Amazing!!!",3460029945,"https://itunes.apple.com/us/reviews/id921973945",0
"The Golrm","I WAS PLAYING ON MY ACCOUNT THAT I HAVE SPENT A TONE OF TIME ON BUT THERE IS A CHALLENGE TO SKIP A MISSION BUT THE PLACE WHERE U SKIP MISSIONS CHANGED SO I DELETED IT AND REINSTALLED IT AND NONE OF MY PROGRESS CAME BACK I HATE YOU","-","1","TOUR GAME IS TRASH I LOST ALL MY PROGRESS",3459870582,"https://itunes.apple.com/us/reviews/id567263533",0
"jdrjfhhcbdhdu","I think this game is really fun to play but should add more thing","+","4","fun game",3459741339,"https://itunes.apple.com/us/reviews/id664076501",0
"Bij12","This game is fun but when u play a lot it gets boring","-","3","It is fun but gets boring after while",3459738957,"https://itunes.apple.com/us/reviews/id153013533",0
"monte2025","Monte2025","+","4","Line the game but some glitche",3459549348,"https://itunes.apple.com/us/reviews/id652733964",0
"Callielynn04","Great game for any age fun to challenge yourself and friends","+","5","Great",3459514219,"https://itunes.apple.com/us/reviews/id371595311",0
"avalon1141","This is a game for all ages and it’s fun and you can never get bored of it 😊😊😊😊😊😊😊😊😊😊","+","5","Subway surfers",3459497902,"https://itunes.apple.com/us/reviews/id940390501",0
"Garret Charles","i want to see how much coins i have exactly","-","1","Don’t like this update",3459318200,"https://itunes.apple.com/us/reviews/id562051507",0
"acgurka13","First of all they call it subway surfers but you aren’t actually in a subway and everything is sooo expensive or when you try to get everything from a mystery box it takes forever because you need to collect so many items it took me almost a year to get all of the things for fresh and you only had to collect like 97 stereos","-","3","Needs improvement",3459316453,"https://itunes.apple.com/us/reviews/id184191077",0
"lukeyukye","This game is awesome!!I have been playing it for 5 days now and I already love it.It has awesome graphic quality and it fun to get coins when your run.","+","5","Great",3459306432,"https://itunes.apple.com/us/reviews/id846694577",0
"charliee>>>3","I love this game 🥰❤️this game never gets old 🙇🏾‍♀️😂😘!!!!!!","+","5","Never ever gets old 😭❤️",3459254505,"https://itunes.apple.com/us/reviews/id738976371",0
"AKA_Woody","I play it all the time  super fun and addicting","+","5","Addicting",3459164032,"https://itunes.apple.com/us/reviews/id35112585",0
"Are you ready you three stars","I love the characters but they are very hard to get👍🏻. The game is fun but thar is problems☹️😔😞😒😖😟🤬😡😵🤮.","-","3","Character are good",3459102127,"https://itunes.apple.com/us/reviews/id696995845",0
"Nitro_Vlogzy","OMG I used to play this game 24/7 but I stoped but now it is so cool there are barley  any ads but the game is really fun","+","5","Ayyyy",3457991423,"https://itunes.apple.com/us/reviews/id695152444",0
"Color By Number Lover","I really like this game but there are a few things that would make this game even better to me and maybe some other people.   1) You should be able to create your own character that way you wouldn’t just EARN coins and mystery boxes and hats or something a character is holding or wearing to get that character  you could earn clothing  2) When you a character and you can unlock their different outfits  some of the outfits cost A LOT and maybe the amount of keys should go down. Also  it would be nice if you were able to create your own outfits and maybe even customize characters that aren’t yours and that come with the game","-","3","More features!",3457741577,"https://itunes.apple.com/us/reviews/id859419972",0
"sooophhsssssss","I LOVE THIS GAME","+","5","This game is awesome!",3457582651,"https://itunes.apple.com/us/reviews/id925191503",0
"kingbarkley656","So I love this game. It works on my phone and my kindle fire. I would have given five stars but sometimes things don’t load right. I have lost coins  boards  and items from mystery boxes from bad loading. But otherwise it’s great.","+","4","Good with some flaws",3457411071,"https://itunes.apple.com/us/reviews/id127345864",0
"grace bridges","This game is the best game ever and I am so happy that I got this game and this game charge me a lot","+","5","This game",3457335238,"https://itunes.apple.com/us/reviews/id40138958",0
"rebbecagomez","I could be playing this game for hours without getting bored","+","5","So fun",3457318167,"https://itunes.apple.com/us/reviews/id818566152",0
"Turt13NugGetT","Awesome game very addicting","+","5","Great Game",3457211099,"https://itunes.apple.com/us/reviews/id764184205",0
"thjs nickname js takeb","I love subway surfers it’s a very time consuming game! I love the fact that it has a pause button for when there is something you have to do that can’t wait so you don’t loose your progress! I love it so much 10/10 recommend!","+","5","It’s an amazing game!!",3457088424,"https://itunes.apple.com/us/reviews/id769869279",0
"Zoe🥰❤️","It’s an amazing game also a great time killer but my one issue is the characters are very over priced and that is just my opinion but I hope that’s okay and I bet a lot of people think that but I’m sorry for repeating it.","+","4","It’s a great game😄",3456992549,"https://itunes.apple.com/us/reviews/id940064935",0
"shay -shay","I love this game can you add people for free🥺🥺🥺☹️☹️☹️☹️","+","5","Game",3456930466,"https://itunes.apple.com/us/reviews/id248881270",0
"no more names are left","If I could get more coins without paying money that would be great","+","5","Fun but pricey",3456799917,"https://itunes.apple.com/us/reviews/id706145784",0
"DaYmOrGaN","I love this game so much! I enjoy playing it in my spare time and am totally obsessed with it!","+","5","Amazing game to play in your free time!",3456660201,"https://itunes.apple.com/us/reviews/id686526445",0
"lilbug5278","It’s really fun but I think once you reach a certain marker like a million or something g you should get like a different Types of coins that are worth more","+","4","Coins",3456615878,"https://itunes.apple.com/us/reviews/id28432564",0
"ZayoMayo","dis game da bomb brosif","+","5","da bomb",3456462838,"https://itunes.apple.com/us/reviews/id484247666",0
"mfb27","Pretty Gucci app. I’m already tracier.","+","5","Clout app",3456384783,"https://itunes.apple.com/us/reviews/id35106203",0
"Jehielgotgams","Ok this game is fun in all but come on . Ok I like the updates in all but you keep making the same maps over and over again and your making charecters so expensive . I mean who is gonna unblock prince that’s like 100 0000 coins and have we already saw marrekesh . Ok we already know there is a girl named salma and her little hover board Kobra . Ok fine fine there is a hoverboard that is called magic carpet.And every body is gonna waste there coins it might be too easy than challenging . But....Ok ok it might need to be a little bit more easier like 800000 coins or less but for subway surfers anniversary the charecters needs too be a like 8000 coins or 10000.Also make the charecters from different maps and also for its anniversary make it the Very very first map on subway surfers but make it decorized with confettie and balloons with charecters all watching and cheering    .Last but not least story mode. When someone beats their own highscore the charecters tell them are you ready for this and your charecter says yes I am then the clap and cheer. For the anniversary they all have a party","+","5","Updates and charecters and story mode",3456282431,"https://itunes.apple.com/us/reviews/id592956527",0
"turtlewii🐢","Me and my best friend have this game and we love it! We just try to avoid the shoes because they don’t help to duck under the sign posts at all😡. But we do like the pogo stick and the jet pack :). We give this game a 3/5 stars :). That’s all :)","-","3","I like it",3456190212,"https://itunes.apple.com/us/reviews/id197322103",0
"Megx0r","Great.","+","5","AMAZING",3456180597,"https://itunes.apple.com/us/reviews/id35974417",0
"I play this game and love it","This is a super fun  fast  action game. I very much would suggest for you to buy this. It is free  but when you get into the app  all of the characters are VERY expensive. It would take an extremely long time to get 980 000 coins  for one character. Although not all of the characters are that expensive  still  it makes you want to give up because it would have to take a year to get all of the coins that it is asking for. I also don’t like how you have to collect  like one character  UFO’s for her. Not coins. You collect 1 UFO at a time and are trying to get 500 UFO’s to unlock the character. That’s crazy. There is also a lot of ads  and that is very annoying. After almost every play  an ad pops up. Anyway  I would like to see these changes in the next update.","+","4","Fun game  could have improvements",3456092205,"https://itunes.apple.com/us/reviews/id700326213",0
"herohay","This is one of the best game I’ve ever played I just think if it had multiplayer it would be perfect I like challenges so I think they should keep everything so hard","+","5","Best",3456016893,"https://itunes.apple.com/us/reviews/id702452461",0
"Leslie0611$","Thank you so much!!!","+","5","Awesome Game",3455863202,"https://itunes.apple.com/us/reviews/id180053474",0
"julian123😎","Best game ever","+","5","Love it",3455797037,"https://itunes.apple.com/us/reviews/id734337393",0
"Subwaysuferqueenlover","Very addictive!","+","5","Fun!",3455757255,"https://itunes.apple.com/us/reviews/id408368704",0
"i hate meep city","This is a amazing game that people love  why I gave you five stars love your game.🙂🙂","+","5","Your game is amazing 😉",3455550789,"https://itunes.apple.com/us/reviews/id831995778",0
"m&m88569","I started like yesterday and I can’t get off it really is amazing","+","5","Amazing",3455473532,"https://itunes.apple.com/us/reviews/id939890442",0
"Boajwjwmqkq","Passes time great","+","4","Cool game",3455447490,"https://itunes.apple.com/us/reviews/id553477561",0
"ebeiezshek","very fun and addictive game i would definitely recommend to little kids and or adults!!","+","5","Subway Surfers",3455442181,"https://itunes.apple.com/us/reviews/id676854934",0
"marissas comment","I like it but I feel like there are things they could do better like it could be a little cheaper! But I still love it you run through like a course I have had this for a long time I have it on my mom‘s phone my phone and a lot of peoples phones we enjoy it getting now! It is fun!🦄","+","4","Great app ❤️",3455323176,"https://itunes.apple.com/us/reviews/id936150101",0
"alas the beast","Best game ever","+","5","5-5",3455292713,"https://itunes.apple.com/us/reviews/id939475227",0
"B. R. A mamá","Porque después de jugar un poco de tiempo se bloquea el juego y ya no se puede jugar para mi de nada me sirve que me guste si tengo que eliminarlo y volverlo a descargar y me pasa cuando estoy en el mejor nivel de juego","-","1","De nada me sirve que me guste",3455212815,"https://itunes.apple.com/us/reviews/id211386846",0
"good / bad girl","I really enjoyed subway surfers it is a fun game! I think anyone who downloads this game is going to enjoy playing it like I do!","+","5","Awesome game",3455140638,"https://itunes.apple.com/us/reviews/id691066047",0
"DoubleLLC","I have been playing for many years and I love the game. I really wish they would go back to showing your actual score accumulation instead of the rounded number. When you get into higher numbers  it just stays.  I miss that feeling of growing bigger.  On the other hand  it is very addicting and a lot of fun.","-","3","Great game but...",3455100998,"https://itunes.apple.com/us/reviews/id38261883",0
"maya_xxx_123_b","It’s a very fun game I play it every time  every second and every minute I love this game no scams no fees just fun if your reading this write know you should download it whit out a doubt","+","5","Subway surfers",3455092846,"https://itunes.apple.com/us/reviews/id928255230",0
"Benno🔪","I’m so happy that my dad has been in my life of games for me.  Best friend and I love you and I love the idea that I can get my friends to hang with me and my sister and her family and friends that we have never met them so we will always love them","+","5","Happened",3455024417,"https://itunes.apple.com/us/reviews/id7309326",0
"shrheksndurkd","Great game to play while chilling","+","4","Passing the time",3454324025,"https://itunes.apple.com/us/reviews/id221308175",0
"unfrieldlyhippo33","The best/most addictive game of my childhood and I still play it to this day","+","5","Amazing game",3454104583,"https://itunes.apple.com/us/reviews/id939712532",0
"Yobobhay","I’ve has this game for several years now  and it’s a really good game to kill time with. It’s fun  it’s fast  it’s engaging  and it’s easy. Just don’t play it after midnight with the intention of beating a friends’ high score  then realizing it’s been 2 hours since you started and you have to wake up early in the morning. It’s not 5/5 because it costs money for some features  and even those aren’t necessary.","+","4","Good game  maybe a little addictive if you’re really  really into it",3454010397,"https://itunes.apple.com/us/reviews/id479385767",0
"CheemaCheema1","Dear Killo Games      I have an idea for Terrific Tuesday. You can get a mega jack pot for coins and you can also get a mega jackpot for keys just on Terrific Tuesday. The chance of getting the mega key jackpot would be really rare. If you like this idea can you give me a lot of keys? Thanks for reading and I hope you like this idea.                                 Sincerely                              Sameer Cheema","+","5","Terrific Tuesday",3453430748,"https://itunes.apple.com/us/reviews/id938067513",0
"LovinSurfin","I absolutely love subway surfers.It's super addictive.I do think the adds can be annoying  but I know that's how you make money.The only thing I don't like is it's really hard to get keys.But other than that I COMPLETELY SUGGEST THIS GAME.","+","5","Great Game",3452937376,"https://itunes.apple.com/us/reviews/id824218541",0
"Coco1212coco","It good game if you’re bored play it it attempting to play","+","4","Good by Trevor",3452786232,"https://itunes.apple.com/us/reviews/id439368616",0
"Emilia #love","Subway surfers is the best game ever made! When I first got the game  I was addicted to it and got over300000 coins and 26 keys.It is so easy to get coins and keys and prize boxes! If you want good skins  just play for 10 minutes and you have it. This game is not like fortnite because you don’t have to pay real money or play a lot to get the hang of it. All you do is play once and your a pro. If you like fortnite this is the game for you except better! You get easy skins easy coins and keys and hover boards and prizes. A lot of games are a rip off of Subway surfers  and I can see why. They are jealous or really like the game. I cannot think of a better game than subway surfers!!!😍🤩😎🎊🎶❤️☺️😝😁😇😄🤣🤪😂😃😜🤓🤪","+","5","Sub this awesome game!!!😍🤩😎🎊",3452606477,"https://itunes.apple.com/us/reviews/id752457259",0
"Pink koo nerd","This game is very fun and interesting. Also very challenging. 10/10. Would recommend.","+","5","Great Game",3452407214,"https://itunes.apple.com/us/reviews/id36213697",0
"Shortyy🥳","Fun","+","5","Fun",3452266249,"https://itunes.apple.com/us/reviews/id905285720",0
"Gsi gy","Play it 24/7 and I am addicted to it","+","5","Great game",3452213292,"https://itunes.apple.com/us/reviews/id107460362",0
"🙂🙂🙂 the gamer Emma","I really have been playing it for a lot of time and they will let you play songs . You can run away from a cop . But I think every time that you get the coins you will get 3 more times as prizes","+","5","It’s just so ......",3451902081,"https://itunes.apple.com/us/reviews/id939448511",0
"Luvly_panda","I don’t really like but a bit","+","4","Bad and good",3451829618,"https://itunes.apple.com/us/reviews/id177235893",0
"hame lover","I Love playing this game.  It’s such a great game!  It is super fun to dodge those trains and roll and jump the hurdles.  Again  best game ever!","+","4","Best.  Game.  Ever!",3451787531,"https://itunes.apple.com/us/reviews/id687758516",0
"Like pig like pig77777394$","Although this game is good and great I love to have other players like multiplayer be able to play with you like adding friends and you all can do a run and the max of players can be three. Or I would like new skins less expensive because I’ve been working SO hard for them but never get them and lastly I wish that u can edit ur own skins that could still be worth money and also the boards  I hope to see if this helps and if some of these will be in the next update it so.","+","4","Great!",3451638293,"https://itunes.apple.com/us/reviews/id501590031",0
"h lady bugaboo","I love this game. I love all the characters  I love the places it goes  I just love  love  LOVE!! This game! I can’t stop playing. I currently have tricky  one of the characters  and I like it better knowing that you can unlock some characters without using keys or money. I just love this game so much  I’m addicted!!","+","5","Great game!",3451566947,"https://itunes.apple.com/us/reviews/id911482724",0
"🦄😜🌈","I would rate this gams a 5-5 because it is such a fun game and I never get tired of playing it. I think this game is wonderful and you should too. If you have really fast fingers then this game would be perfect for you too. I definitely recommend the game Subway Surf.","+","5","❤️❤️❤️",3451524112,"https://itunes.apple.com/us/reviews/id296970824",0
"bobbullavard","This game is amazing I love it and I sure you would love it too the skins of this app is good and there are no glitches!!!👏🏻","+","5","Awesome app",3451410882,"https://itunes.apple.com/us/reviews/id693717967",0
"wizardnormal375","It’s so fun. I love playing this game  it makes me so happy when I beat everyone’s score my high score is like 480 000. This is a great game no internet needed and so much to collect. HAVE FUN!!","+","5","Subway surfers",3451389476,"https://itunes.apple.com/us/reviews/id910582748",0
"lover of mcdonalds","I love this game it’s perfect for anyone my little and older brothers and me love the game we race and see who can get the higher score.","+","5","Love it :)",3451261492,"https://itunes.apple.com/us/reviews/id907838244",0
"whats popping","I really like subway Surfers but it could be more choices like if you wanted to be a cop or a rober","+","4","Okay",3451202477,"https://itunes.apple.com/us/reviews/id755437381",0
"vxALLDAYxv","I bought a new phone and when I installed the game to my new device  all of my characters and records were gone. So much time spent down the drain. 😤 Don’t expect to keep your data when you get a new phone","-","1","Lost all saved content",3451105380,"https://itunes.apple.com/us/reviews/id249490410",0
